FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,IsSat,OBJECTID,Shape_Leng,RiverMile,Distance
147,4580,367320510,0,Vessel,40.44099167,-80.016245,2014-02-22 21:30:12.167,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00135411
148,4581,367320510,0,Vessel,40.44104333,-80.01629833,2014-02-22 22:00:31.673,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00130888
149,4582,367320510,0,Vessel,40.44109667,-80.01618167,2014-02-22 22:30:33.087,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00124486
150,4583,367320510,0,Vessel,40.440985,-80.01627167,2014-02-22 23:00:31.127,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00136346
151,4584,367320510,0,Vessel,40.44096167,-80.01627167,2014-02-22 23:30:51.883,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00138665
152,4585,367320510,0,Vessel,40.441045,-80.01625333,2014-02-23 00:00:30.563,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00130185
153,4586,367320510,0,Vessel,40.44100333,-80.01625833,2014-02-23 00:30:51.553,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00134381
154,4587,367320510,0,Vessel,40.44104833,-80.0163,2014-02-23 01:00:51.093,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00130415
155,4588,367320510,0,Vessel,40.44107333,-80.01615833,2014-02-23 01:30:50.180,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,1,0.014501179,1,0.00126725
156,4589,367320510,0,Vessel,40.44109167,-80.01605667,2014-02-23 02:00:51.827,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,1,0.014501179,1,0.00124994
157,4590,367320510,0,Vessel,40.44099667,-80.01627333,2014-02-23 02:30:32.520,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00135205
158,4591,367320510,0,Vessel,40.44101333,-80.01631,2014-02-23 03:00:11.543,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00134021
159,4592,367320510,0,Vessel,40.440995,-80.016185,2014-02-23 03:30:31.957,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,1,0.014501179,1,0.00134657
160,4593,367320510,0,Vessel,40.44096333,-80.016335,2014-02-23 04:00:11.637,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00139336
161,4594,367320510,0,Vessel,40.44087667,-80.01620333,2014-02-23 04:30:10.520,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,1,0.014501179,1,0.0014657
162,4595,367320510,0,Vessel,40.44101833,-80.01632833,2014-02-23 05:00:51.293,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00133799
163,4596,367320510,0,Vessel,40.44102167,-80.016285,2014-02-23 05:30:31.967,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00132862
164,4597,367320510,0,Vessel,40.441025,-80.01622833,2014-02-23 06:00:01.787,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00131945
165,4598,367320510,0,Vessel,40.44092,-80.01619667,2014-02-23 06:31:00.373,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,1,0.014501179,1,0.00142207
166,4599,367320510,0,Vessel,40.44082667,-80.01591833,2014-02-23 07:00:01.097,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.45,N,1,0.014501179,1,0.00152671
167,4600,367320510,0,Vessel,40.44115333,-80.01650333,2014-02-23 07:30:31.433,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.44,N,1,0.014501179,1,0.00124705
168,4601,367320510,0,Vessel,40.44095333,-80.01624667,2014-02-23 08:00:31.520,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00139244
169,4602,367320510,0,Vessel,40.44103667,-80.01628333,2014-02-23 08:30:11.730,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00131352
170,4603,367320510,0,Vessel,40.44110167,-80.01627167,2014-02-23 09:00:10.923,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00124758
171,4604,367320510,0,Vessel,40.44099167,-80.0163,2014-02-23 09:30:51.323,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00136029
172,4605,367320510,0,Vessel,40.44098667,-80.01627333,2014-02-23 10:00:11.127,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00136199
173,4606,367320510,0,Vessel,40.44109833,-80.01626,2014-02-23 10:30:11.743,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00124954
174,4607,367320510,0,Vessel,40.44103833,-80.01636167,2014-02-23 11:00:31.110,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00132391
175,4608,367320510,0,Vessel,40.44107,-80.01627167,2014-02-23 11:30:31.570,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00127902
176,4609,367320510,0,Vessel,40.44096833,-80.016315,2014-02-23 12:00:21.610,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00138546
177,4610,367320510,0,Vessel,40.44097333,-80.01623667,2014-02-23 12:30:40.007,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00137164
178,4611,367320510,0,Vessel,40.441005,-80.01624333,2014-02-23 13:00:30.280,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00134069
179,4612,367320510,0,Vessel,40.441055,-80.01621,2014-02-23 13:30:10.757,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00128815
180,4613,367320510,0,Vessel,40.44103333,-80.01629,2014-02-23 14:00:51.547,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.45,N,1,0.014501179,1,0.00131768
181,4614,367320510,0,Vessel,40.43961167,-80.01268667,2014-02-24 00:55:20.080,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.29,N,1,0.014501179,1,0.00438538
182,4615,367320510,0,Vessel,40.444895,-80.0235,2014-02-24 01:00:20.100,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,N,1,0.014501179,1,0.00004349
183,4782,367320710,100507147,Tug,40.440825,-80.01509333,2014-02-09 13:31:48.327,42,13,"City of Pittsburgh, Point Mooring and Wharf, PA",0.42,N,1,0.014501179,1,0.0018301
184,4783,367320710,100507147,Tug,40.43949333,-80.01226,2014-02-10 07:39:38.627,42,13,"City of Pittsburgh, Point Mooring and Wharf, PA",0.27,N,1,0.014501179,1,0.00479616
185,4958,367320710,100507147,Tug,40.436455,-80.00384667,2014-02-21 15:35:51.500,42,13,"Gateway Clipper, Station Square Dock, PA",0.15,N,1,0.014501179,1,0.01361131
186,5028,367320710,100507147,Tug,40.44392333,-80.02181,2014-02-25 21:31:32.177,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.17,N,1,0.014501179,1,0.00033247
187,5029,367320710,100507147,Tug,40.44035,-80.01489667,2014-02-25 22:00:37.887,42,13,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.19,N,1,0.014501179,1,0.00233594
188,5030,367320710,100507147,Tug,40.44422667,-80.022695,2014-02-25 22:31:04.237,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.13,N,1,0.014501179,1,0.00033015
189,5031,367320710,100507147,Tug,40.44019167,-80.01400333,2014-02-25 23:00:04.527,42,13,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.21,N,1,0.014501179,1,0.00301589
190,5032,367320710,100507147,Tug,40.441375,-80.01762833,2014-02-25 23:30:31.330,42,13,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,N,1,0.014501179,1,0.00139915
191,5033,367320710,100507147,Tug,40.43622833,-80.00389833,2014-02-26 00:01:33.290,42,13,"Gateway Clipper, Station Square Dock, PA",0.14,N,1,0.014501179,1,0.01366462
192,5034,367320710,100507147,Tug,40.43815333,-80.00926833,2014-02-26 16:35:20.773,42,13,"City of Pittsburgh, Point Mooring and Wharf, PA",0.12,N,1,0.014501179,1,0.00802954
193,5111,367320740,572171,Tug,40.440145,-80.01367,2014-02-13 13:00:22.340,42,13,"City of Pittsburgh, Point Mooring and Wharf, PA",0.34,N,1,0.014501179,1,0.00328946
194,5112,367320740,572171,Tug,40.43599333,-80.003,2014-02-14 00:51:53.963,42,13,"Gateway Clipper, Station Square Dock, PA",0.18,N,1,0.014501179,1,0.01457445
195,5113,367320740,572171,Tug,40.44259167,-80.01805,2014-02-14 01:01:03.703,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.35,N,1,0.014501179,1,0.00038297
196,5643,367333820,0,Vessel,40.44461167,-80.02654333,2014-02-26 18:02:42.323,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00120436
197,5644,367333820,0,Vessel,40.44461833,-80.026545,2014-02-26 18:32:01.563,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00119859
198,5645,367333820,0,Vessel,40.44463,-80.02657,2014-02-26 19:00:00.337,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00119559
199,5646,367333820,0,Vessel,40.444595,-80.02662167,2014-02-26 19:30:01.123,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00124536
200,5647,367333820,0,Vessel,40.44463667,-80.02654333,2014-02-26 20:03:41.027,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00118069
201,5744,367397760,100662749,Vessel,40.43585667,-80.00326167,2014-02-12 04:39:43.977,50,14,"Gateway Clipper, Station Square Dock, PA",0.16,N,1,0.014501179,1,0.01440035
202,5745,367397760,100662749,Vessel,40.44363,-80.02328167,2014-02-12 05:00:23.410,50,14,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.0010839
203,5746,367397760,100662749,Vessel,40.44345667,-80.02333,2014-02-12 05:30:43.627,50,14,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00126356
204,5762,367397760,100662749,Vessel,40.43616167,-80.00281167,2014-02-12 19:01:24.167,50,14,"Gateway Clipper, Station Square Dock, PA",0.19,N,1,0.014501179,1,0.01467254
205,5763,367397760,100662749,Vessel,40.43615833,-80.00379667,2014-02-15 15:12:03.980,50,14,"Gateway Clipper, Station Square Dock, PA",0.14,N,1,0.014501179,1,0.01378686
206,5796,367397760,100662749,Vessel,40.437805,-80.00827667,2014-02-16 09:01:42.543,50,14,"City of Pittsburgh, Point Mooring and Wharf, PA",0.08,N,1,0.014501179,1,0.00906002
207,5797,367397760,100662749,Vessel,40.43838667,-80.00930167,2014-02-16 23:02:33.197,50,14,"City of Pittsburgh, Point Mooring and Wharf, PA",0.12,N,1,0.014501179,1,0.00788153
208,5877,367397760,100662749,Vessel,40.43579667,-80.00304333,2014-02-18 18:33:53.727,50,14,"Gateway Clipper, Station Square Dock, PA",0.17,N,1,0.014501179,1,0.0146224
209,5878,367397760,100662749,Vessel,40.43669667,-80.00536,2014-02-19 07:19:14.117,50,14,"Gateway Clipper, Station Square Dock, PA",0.09,N,1,0.014501179,1,0.01215009
210,5879,367397760,100662749,Vessel,40.44408833,-80.02184167,2014-02-19 07:30:34.410,50,14,"Tri-River Marine, Dock and Fleet Mooring, PA",0.16,N,1,0.014501179,1,0.00018645
211,5895,367397760,100662749,Vessel,40.44563167,-80.02479167,2014-02-19 15:31:43.160,50,14,"Tri-River Marine, Dock and Fleet Mooring, PA",0.11,N,1,0.014501179,1,0.00032519
212,5937,367402990,5,Vessel,40.440565,-80.01591,2014-02-14 06:00:38.473,40,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.45,N,1,0.014501179,1,0.00178738
213,5938,367402990,5,Vessel,40.43990667,-80.01504,2014-02-14 06:30:49.497,40,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.4,N,1,0.014501179,1,0.00266224
214,5980,367402990,5,Vessel,40.44113,-80.01672333,2014-02-15 03:31:08.823,40,10,"Tri-River Marine, Dock and Fleet Mooring, PA",0.43,N,1,0.014501179,1,0.00133981
215,5981,367402990,5,Vessel,40.44112,-80.01672333,2014-02-15 04:00:39.453,40,10,"Tri-River Marine, Dock and Fleet Mooring, PA",0.43,N,1,0.014501179,1,0.00134927
216,5982,367402990,5,Vessel,40.43997833,-80.01506167,2014-02-15 04:30:39.600,40,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.4,N,1,0.014501179,1,0.00258796
217,5983,367402990,5,Vessel,40.43979333,-80.01514667,2014-02-15 05:00:59.327,40,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.4,N,1,0.014501179,1,0.00272633
218,5984,367402990,5,Vessel,40.43968333,-80.01417,2014-02-15 05:31:19.523,40,10,"City of Pittsburgh, Point Mooring and Wharf, PA",0.36,N,1,0.014501179,1,0.00329551
219,6145,367412570,2,Vessel,40.444215,-80.02399,2014-02-18 08:00:17.887,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00075804
220,6146,367412570,2,Vessel,40.44468333,-80.024235,2014-02-18 08:30:58.163,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,N,1,0.014501179,1,0.0003935
221,6147,367412570,2,Vessel,40.44414167,-80.02390833,2014-02-18 09:00:39.323,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00080118
222,6148,367412570,2,Vessel,40.44413833,-80.02393333,2014-02-18 09:30:38.800,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00081239
223,6149,367412570,2,Vessel,40.44413,-80.02392667,2014-02-18 10:01:58.683,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00081813
224,6150,367412570,2,Vessel,40.44412667,-80.02390833,2014-02-18 10:30:39.343,46,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00081538
225,6839,367434610,0,WIG,40.44502833,-80.026105,2014-02-19 21:01:43.257,36,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00066879
226,6840,367434610,0,WIG,40.44501333,-80.02577333,2014-02-19 21:30:50.853,36,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,N,1,0.014501179,1,0.00057623
227,6841,367434610,0,WIG,40.43799,-80.00934667,2014-02-20 14:24:21.587,36,9,"City of Pittsburgh, Point Mooring and Wharf, PA",0.13,N,1,0.014501179,1,0.00804988
228,6842,367434610,0,WIG,40.44398167,-80.02098833,2014-02-20 14:30:21.657,36,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.2,N,1,0.014501179,1,0.00001275
229,6943,367434610,0,WIG,40.44364167,-80.02031333,2014-02-23 03:30:01.550,36,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0.23,N,1,0.014501179,1,0.00011738
230,6944,367434610,0,WIG,40.44048167,-80.01428667,2014-02-25 18:23:42.393,36,9,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.19,N,1,0.014501179,1,0.00261046
231,6950,367434610,0,WIG,40.44432333,-80.02448667,2014-02-25 21:01:01.190,36,9,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00081535
232,9073,367539140,3145728,Vessel,40.43697167,-80.00603833,2014-02-11 04:21:51.863,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,N,1,0.014501179,1,0.01142187
233,9074,367539140,3145728,Vessel,40.44383833,-80.02141833,2014-02-11 04:30:32.100,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.18,N,1,0.014501179,1,0.00028688
234,9164,367539140,3145728,Vessel,40.43700833,-80.00582333,2014-02-18 12:30:42.103,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,N,1,0.014501179,1,0.01159518
235,9165,367539140,3145728,Vessel,40.43786333,-80.00846833,2014-02-19 06:12:41.370,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.09,N,1,0.014501179,1,0.00886502
236,9248,367539140,3145728,Vessel,40.44475167,-80.02359333,2014-02-21 03:30:12.747,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.1,N,1,0.014501179,1,0.00012225
237,9249,367539140,3145728,Vessel,40.43902667,-80.01050833,2014-02-21 20:33:41.823,50,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.19,N,1,0.014501179,1,0.00651682
238,9250,367539140,3145728,Vessel,40.44443333,-80.02467,2014-02-21 21:00:21.920,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00077021
239,9251,367539140,3145728,Vessel,40.44471667,-80.02532167,2014-02-21 21:30:21.410,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00071172
240,9252,367539140,3145728,Vessel,40.444675,-80.02531167,2014-02-21 22:00:42.217,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00074795
241,9253,367539140,3145728,Vessel,40.44468167,-80.025305,2014-02-21 22:30:03.333,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.00073949
242,9254,367539140,3145728,Vessel,40.44469667,-80.02533333,2014-02-21 23:01:02.233,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,N,1,0.014501179,1,0.0007344
243,9255,367539140,3145728,Vessel,40.44671,-80.02738833,2014-02-21 23:30:02.567,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.19,N,1,0.014501179,1,0.00023133
244,9326,367539160,0,Vessel,40.44133,-80.01701833,2014-02-25 03:30:29.327,51,24,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,N,1,0.014501179,1,0.00124541
245,9327,367539160,0,Vessel,40.44063833,-80.01590167,2014-02-25 04:00:49.930,51,24,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.18,N,1,0.014501179,1,0.00171562
246,9328,367539160,0,Vessel,40.43823,-80.01020833,2014-02-25 19:31:18.587,51,24,"City of Pittsburgh, Point Mooring and Wharf, PA",0.17,N,1,0.014501179,1,0.0072
247,9366,367539160,0,Vessel,40.43897,-80.01158167,2014-02-26 17:32:20.050,51,24,"City of Pittsburgh, Point Mooring and Wharf, PA",0.23,N,1,0.014501179,1,0.00565273
248,9367,367539160,0,Vessel,40.43832333,-80.00995333,2014-02-27 13:49:19.357,51,24,"City of Pittsburgh, Point Mooring and Wharf, PA",0.15,N,1,0.014501179,1,0.00735945
249,9740,367553630,0,Vessel,40.44049167,-80.01456,2014-02-25 02:30:43.823,0,0,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.19,N,1,0.014501179,1,0.00241866
250,321,143481,8842260,Tug,40.44989667,-80.03207167,2014-02-20 01:00:05.553,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.46,N,2,0.01450118,2,0.00019667
251,1361,366962990,100529829,Vessel,40.44733167,-80.03066,2014-02-04 03:30:00.000,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.31,Y,2,0.01450118,2,0.00111384
252,1477,366962990,100529829,Vessel,40.45454833,-80.03585833,2014-02-08 00:01:18.680,48,12,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.41,N,2,0.01450118,2,0.00095288
253,2356,366989280,8836625,Vessel,40.45633667,-80.036015,2014-02-15 17:30:38.093,46,12,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.33,N,2,0.01450118,2,0.00085199
254,2539,366996740,572716,Search and rescue,40.44919167,-80.03190167,2014-02-20 20:00:15.717,210,15,"Tri-River Marine, Dock and Fleet Mooring, PA",0.43,N,2,0.01450118,2,0.00028727
255,4238,367168990,0,Vessel,40.44887,-80.03138,2014-02-05 10:18:09.157,42,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0.4,N,2,0.01450118,2,0.000256
256,4367,367168990,0,Vessel,40.44955833,-80.03165667,2014-02-18 04:30:48.247,42,11,"Tri-River Marine, Dock and Fleet Mooring, PA",0.44,N,2,0.01450118,2,0.00015367
257,4535,367320510,0,Vessel,40.44805,-80.03138667,2014-02-21 23:01:21.250,50,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.36,N,2,0.01450118,2,0.00093489
258,4957,367320710,100507147,Tug,40.45169833,-80.03364333,2014-02-21 00:00:11.790,42,13,"Tri-River Marine, Dock and Fleet Mooring, PA",0.59,N,2,0.01450118,2,0.00078791
259,5635,367333820,0,Vessel,40.45113833,-80.0339,2014-02-26 14:00:22.133,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.58,N,2,0.01450118,2,0.00018118
260,5636,367333820,0,Vessel,40.448345,-80.03139333,2014-02-26 14:31:02.157,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.37,N,2,0.01450118,2,0.0006958
261,5637,367333820,0,Vessel,40.44800667,-80.03133667,2014-02-26 15:00:50.640,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.36,N,2,0.01450118,2,0.00094219
262,5638,367333820,0,Vessel,40.44889,-80.03274,2014-02-26 15:30:31.580,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.44,N,2,0.01450118,2,0.00101147
263,5639,367333820,0,Vessel,40.44857667,-80.03224667,2014-02-26 16:01:31.463,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.41,N,2,0.01450118,2,0.00098942
264,5640,367333820,0,Vessel,40.44851167,-80.03228833,2014-02-26 16:30:31.097,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.41,N,2,0.01450118,2,0.00106658
265,5641,367333820,0,Vessel,40.44953833,-80.033835,2014-02-26 17:00:41.963,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.51,N,2,0.01450118,2,0.00109922
266,5642,367333820,0,Vessel,40.44847333,-80.03110167,2014-02-26 17:30:41.517,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.37,N,2,0.01450118,2,0.0004246
267,5648,367333820,0,Vessel,40.448335,-80.031335,2014-02-26 20:30:52.767,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.37,N,2,0.01450118,2,0.00067092
268,5649,367333820,0,Vessel,40.447535,-80.03060333,2014-02-26 21:05:31.433,25,7,"Tri-River Marine, Dock and Fleet Mooring, PA",0.31,N,2,0.01450118,2,0.00091427
269,5747,367397760,100662749,Vessel,40.45663,-80.03613667,2014-02-12 06:00:23.743,50,14,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.32,N,2,0.01450118,2,0.00073951
270,5764,367397760,100662749,Vessel,40.45187833,-80.03427167,2014-02-15 15:30:03.907,50,14,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.58,N,2,0.01450118,2,0.00057946
271,5795,367397760,100662749,Vessel,40.45563,-80.03629,2014-02-16 08:30:43.743,50,14,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.35,N,2,0.01450118,2,0.00055511
272,5876,367397760,100662749,Vessel,40.45254167,-80.03552333,2014-02-18 18:02:53.593,50,14,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.51,N,2,0.01450118,2,0.00041515
273,5939,367402990,5,Vessel,40.45532333,-80.03597667,2014-02-14 07:00:38.143,40,10,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.37,N,2,0.01450118,2,0.00085874
274,5979,367402990,5,Vessel,40.45464333,-80.035845,2014-02-15 03:01:18.723,40,10,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.4,N,2,0.01450118,2,0.00096917
275,6838,367434610,0,WIG,40.456965,-80.036195,2014-02-19 20:30:01.103,36,9,"Duquesne Light Co., Brunot Is. Pwr Station Dock,PA",0.31,N,2,0.01450118,2,0.00069165
