FID,FID_1,MMSI,IMONumber,VesselType,Latitude,Longitude,PositionTi,Vessel_Len,Vessel_Bre,POI_Name,POIDistanc,OBJECTID,Shape_Leng,RiverMile,Distance
54,236,143481,8842260,Tug,40.443445,-80.02290833,2014-06-20 03:00:44.647,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00113888
55,237,143481,8842260,Tug,40.44358,-80.02300167,2014-06-20 03:30:24.110,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00104111
56,238,143481,8842260,Tug,40.44512,-80.02577333,2014-06-20 04:00:45.013,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00047523
57,273,143481,8842260,Tug,40.44543167,-80.02593167,2014-06-21 07:00:42.340,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.09,1,0.014501179,1,0.00023112
58,274,143481,8842260,Tug,40.44631833,-80.00101333,2014-06-21 20:11:03.113,24,8,"River Salvage Co., Allegheny River Dock, PA",0.38,1,0.014501179,1,0.01562173
59,275,143481,8842260,Tug,40.44504167,-80.02549167,2014-06-21 20:31:04.300,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.07,1,0.014501179,1,0.00045873
60,276,143481,8842260,Tug,40.444685,-80.02640333,2014-06-21 21:00:24.313,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00108987
61,277,143481,8842260,Tug,40.44472167,-80.026455,2014-06-21 21:30:03.983,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00107178
62,278,143481,8842260,Tug,40.44468833,-80.02641333,2014-06-21 22:07:03.150,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00108994
63,279,143481,8842260,Tug,40.43858833,-80.01017167,2014-06-21 22:30:03.607,24,8,"Penn Lincoln Pkwy, Monongahela River, PA",0.04,1,0.014501179,1,0.00703261
64,280,143481,8842260,Tug,40.43867,-80.01034333,2014-06-24 02:15:50.383,24,8,"Penn Lincoln Pkwy, Monongahela River, PA",0.03,1,0.014501179,1,0.00684389
65,281,143481,8842260,Tug,40.44499667,-80.02543667,2014-06-24 02:30:51.510,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.06,1,0.014501179,1,0.00048363
66,282,143481,8842260,Tug,40.44497167,-80.026235,2014-06-24 03:00:12.073,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00076428
67,283,143481,8842260,Tug,40.44538667,-80.02593833,2014-06-24 03:32:08.067,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.09,1,0.014501179,1,0.00027587
68,284,143481,8842260,Tug,40.445,-80.02628167,2014-06-24 04:01:28.783,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00075248
69,285,143481,8842260,Tug,40.44525667,-80.02601,2014-06-24 04:31:27.860,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.08,1,0.014501179,1,0.00042202
70,286,143481,8842260,Tug,40.44389667,-80.02175833,2014-06-24 05:00:07.907,24,8,"Tri-River Marine, Dock and Fleet Mooring, PA",0.17,1,0.014501179,1,0.00034108
71,407,366962960,100523550,WIG,40.44137167,-80.01671333,2014-06-01 06:30:07.997,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.15,1,0.014501179,1,0.00110778
72,408,366962960,100523550,WIG,40.44099667,-80.01702167,2014-06-01 07:01:08.357,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.17,1,0.014501179,1,0.00156207
73,409,366962960,100523550,WIG,40.436085,-80.00345167,2014-06-02 05:41:46.267,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.09,1,0.014501179,1,0.0141284
74,523,366962960,100523550,WIG,40.44706,-80.02815167,2014-06-11 12:00:06.657,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.22,1,0.014501179,1,0.00008622
75,524,366962960,100523550,WIG,40.43627,-80.00397333,2014-06-12 15:22:02.680,48,12,"City of Pittsburgh, Point Mooring and Wharf, PA",0.07,1,0.014501179,1,0.0135789
76,525,366962960,100523550,WIG,40.44447333,-80.02224667,2014-06-12 15:31:04.187,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.15,1,0.014501179,1,0.0000477
77,610,366962960,100523550,WIG,40.441775,-80.01709167,2014-06-20 16:33:01.697,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.14,1,0.014501179,1,0.0008477
78,611,366962960,100523550,WIG,40.44154333,-80.01744333,2014-06-20 17:03:01.507,48,12,"Mile 0 Allegheny River, Pittsburgh, PA - 10EY",0.16,1,0.014501179,1,0.00118023
79,612,366962960,100523550,WIG,40.44108167,-80.016125,2014-06-20 17:30:12.073,48,12,NOAA River Gage (PTTP1),0.13,1,0.014501179,1,0.00125834
80,613,366962960,100523550,WIG,40.44532333,-80.02597667,2014-06-20 18:02:43.000,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0.08,1,0.014501179,1,0.00034818
81,614,366962960,100523550,WIG,40.445025,-80.0262,2014-06-20 18:30:51.503,48,12,"Tri-River Marine, Dock and Fleet Mooring, PA",0,1,0.014501179,1,0.00070252
