"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"1524789",3,90,12,3901,"9","74",0,0,0,0,"2331"
"1524791",4,90,15,3906,"12","61",0,0,0,0,"2030"
"1579180",4,90,12,4048,"7","74",0,0,0,0,"658"
"1583051",3.5,90,15,4051,"13","74",0,0,0,0,"1103"
"1590865",2.5,90,15,4072,"18","62",0,0,0,0,"800"
"1606294",5.5,90,15,4116,"9","74",0,0,0,0,"1327"
"1606296",3,90,15,4119,"29","74",0,0,0,0,"710"
"1617987",8.5,90,14,4145,"11","74",0,0,0,0,"2203"
"1625714",6,90,15,4167,"24","58",0,0,0,0,"2477"
"1645039",3,90,15,4214,"9","74",0,0,0,0,"1385"
"1664279",2.5,90,15,4261,"29","74",0,0,0,0,"2481"
