"name","ttime","heading","connected.barges","birthday","origin","destination","link1tt","link2tt","link3tt","link4tt","id"
"583193",5,90,13,1479,"11","74",0,0,0,0,"1968"
"602588",4,90,12,1526,"29","74",0,0,0,0,"1063"
"606505",4,90,15,1530,"37","74",0,0,0,0,"2315"
"621963",5,90,14,1574,"3","68",0,0,0,0,"2395"
"633468",6,90,15,1603,"38","68",0,0,0,0,"2317"
"641159",4.5,90,10,1624,"8","74",0,0,0,0,"1065"
"648847",5.5,90,15,1647,"19","74",0,0,0,0,"2443"
"687603",4,90,13,1744,"14","74",0,0,0,0,"2016"
"699162",4,90,6,1775,"23","74",0,0,0,0,"2399"
"714596",5,90,15,1810,"55","74",0,0,0,0,"2255"
"714597",5,90,15,1812,"34","74",0,0,0,0,"2445"
"761059",5.5,90,15,1936,"38","74",0,0,0,0,"2449"
"768803",3.5,90,4,1957,"37","74",0,0,0,0,"652"
"772684",4,90,15,1960,"2","70",0,0,0,0,"1788"
"780497",5.5,90,15,1983,"11","74",0,0,0,0,"1323"
"799841",5,90,15,2033,"11","74",0,0,0,0,"256"
"807610",4.5,90,13,2054,"9","73",0,0,0,0,"2451"
"838792",4.5,90,15,2131,"29","74",0,0,0,0,"2067"
"842625",8,90,15,2149,"4","74",0,0,0,0,"1254"
"854248",8,90,15,2175,"25","74",0,0,0,0,"1069"
"873552",4,90,12,2222,"27","71",0,0,0,0,"1664"
"893021",3.5,90,12,2272,"2","74",0,0,0,0,"2259"
"893022",5,90,15,2275,"27","71",0,0,0,0,"1666"
"896893",5,90,15,2284,"2","74",0,0,0,0,"456"
"900729",8,90,15,2293,"35","74",0,0,0,0,"1071"
"920077",4.5,90,15,2344,"18","74",0,0,0,0,"2069"
"939484",4,90,15,2391,"38","74",0,0,0,0,"1258"
"966611",6.5,90,15,2464,"19","74",0,0,0,0,"656"
"974328",5.5,90,12,2488,"29","74",0,0,0,0,"1260"
"985855",5.5,90,11,2511,"36","74",0,0,0,0,"2321"
"985856",6.5,90,15,2519,"6","71",0,0,0,0,"1856"
"993532",6.5,90,15,2532,"17","74",0,0,0,0,"1990"
"1005170",6.5,90,15,2561,"37","74",0,0,0,0,"242"
"1020796",6,90,15,2608,"56","71",0,0,0,0,"1678"
"1020797",4.5,90,12,2609,"38","74",0,0,0,0,"1077"
"1078967",5,90,15,2753,"36","65",0,0,0,0,"1994"
"1086714",7.5,90,15,2774,"37","74",0,0,0,0,"2261"
"1086715",9,90,15,2778,"32","74",0,0,0,0,"2075"
"1098331",5,90,15,2800,"11","74",0,0,0,0,"327"
"1106103",5.5,90,15,2825,"26","74",0,0,0,0,"1996"
"1133345",7,90,11,2895,"29","74",0,0,0,0,"2325"
"1141062",7.5,90,7,2916,"28","74",0,0,0,0,"2077"
"1172103",5,90,15,2992,"11","74",0,0,0,0,"1377"
"1199242",10,90,15,3063,"16","74",0,0,0,0,"1264"
"1206971",6.5,90,15,3089,"37","74",0,0,0,0,"2455"
"1218621",7,90,15,3111,"11","74",0,0,0,0,"2263"
"1226391",4,90,11,3137,"9","74",0,0,0,0,"542"
"1245710",5,90,15,3180,"30","67",0,0,0,0,"2409"
"1253412",3.5,90,6,3208,"11","74",0,0,0,0,"1083"
"1264915",6.5,90,15,3234,"5","74",0,0,0,0,"2329"
"1272631",4.5,90,10,3255,"32","69",0,0,0,0,"2459"
"1280412",7,90,15,3278,"26","71",0,0,0,0,"1879"
"1311385",7,90,15,3353,"27","74",0,0,0,0,"2267"
"1326809",5,90,15,3397,"19","74",0,0,0,0,"2000"
"1365461",5,90,12,3497,"4","71",0,0,0,0,"1680"
"1384966",5,90,15,3541,"10","74",0,0,0,0,"1089"
"1388763",4.5,90,15,3557,"13","74",0,0,0,0,"458"
"1412104",4.5,90,14,3617,"7","71",0,0,0,0,"435"
"1419900",6,90,6,3639,"10","74",0,0,0,0,"2467"
"1431497",8,90,4,3665,"7","74",0,0,0,0,"268"
"1439228",5.5,90,11,3689,"37","74",0,0,0,0,"1093"
"1466513",4.5,90,5,3759,"17","74",0,0,0,0,"2083"
"1485949",8,90,15,3809,"40","74",0,0,0,0,"2469"
"1497600",6.5,90,15,3830,"11","74",0,0,0,0,"1379"
"1497603",8,90,15,3834,"38","74",0,0,0,0,"1099"
"1524789",4,90,12,3901,"9","74",0,0,0,0,"2331"
"1544184",4.5,90,15,3954,"38","74",0,0,0,0,"2473"
"1571401",5,90,15,4022,"48","74",0,0,0,0,"337"
"1579180",6.5,90,12,4048,"7","74",0,0,0,0,"658"
"1583051",4.5,90,15,4051,"13","74",0,0,0,0,"1103"
"1606292",5.5,90,11,4113,"56","69",0,0,0,0,"2093"
"1606294",7,90,15,4116,"9","74",0,0,0,0,"1327"
"1606296",5,90,15,4119,"29","74",0,0,0,0,"710"
"1617987",9.5,90,14,4145,"11","74",0,0,0,0,"2203"
"1645039",4,90,15,4214,"9","74",0,0,0,0,"1385"
"1664279",4,90,15,4261,"29","74",0,0,0,0,"2481"
